episode, reward, success, duration, steps, total_steps, memory length, avg_critic_loss, avg_actor_loss
616, 1293.1941247880459, 1, 20.1739922859706, 916, 504643,                                             504643, 9.870439529418945, 184.5032196044922
617, 1717.3879152536392, 1, 12.532470625010319, 571, 505214,                                             505214, 9.635542869567871, 183.6376190185547
618, 1564.286421507597, 1, 11.944649146986194, 540, 505754,                                             505754, 9.617997169494629, 183.41831970214844
619, 1642.2995169460773, 1, 13.728704964974895, 617, 506371,                                             506371, 9.149152755737305, 183.67776489257812
620, 1672.506669908762, 1, 11.352854967000894, 512, 506883,                                             506883, 10.070432662963867, 183.61102294921875
621, 1491.4370508790016, 1, 14.352103114011697, 639, 507522,                                             507522, 9.354371070861816, 183.00489807128906
622, 1456.3414887487888, 1, 14.345979993930086, 667, 508189,                                             508189, 8.738304138183594, 184.83868408203125
623, 1439.073661774397, 1, 17.142325490014628, 789, 508978,                                             508978, 9.879769325256348, 184.4148406982422
624, 1635.384573072195, 1, 11.931971163023263, 546, 509524,                                             509524, 10.392754554748535, 182.6995391845703
625, 2036.2810957282782, 1, 9.345090873073786, 439, 509963,                                             509963, 9.728995323181152, 183.95323181152344
626, 1378.8885360062122, 1, 18.3480107949581, 832, 510795,                                             510795, 9.379361152648926, 182.93295288085938
627, 1216.5516936331987, 1, 19.573233730974607, 883, 511678,                                             511678, 9.219084739685059, 182.58343505859375
628, 793.4137095212936, 1, 15.3324950709939, 693, 512371,                                             512371, 9.122872352600098, 184.5784149169922
629, 1895.8204346597195, 1, 9.956647475017235, 451, 512822,                                             512822, 11.171917915344238, 183.84085083007812
630, 1844.9296043515205, 1, 8.721840108046308, 385, 513207,                                             513207, 8.72143268585205, 182.8151397705078
631, 2140.9575833678246, 1, 7.950599294970743, 357, 513564,                                             513564, 10.76137638092041, 180.74362182617188
632, 1230.5890668779612, 1, 17.358516330015846, 806, 514370,                                             514370, 10.62948989868164, 182.0625457763672
633, 1525.1100127995014, 1, 12.13201190403197, 546, 514916,                                             514916, 9.53557014465332, 184.4157257080078
634, 1803.8430173397064, 1, 12.13231849099975, 558, 515474,                                             515474, 9.616132736206055, 181.880126953125
635, 1334.5748381018639, 1, 17.940209691994824, 813, 516287,                                             516287, 9.436537742614746, 183.0897674560547
636, 1433.3577943742275, 1, 14.75940790597815, 687, 516974,                                             516974, 8.74004077911377, 181.58792114257812
637, 1314.1800251603127, 1, 19.546989527065307, 896, 517870,                                             517870, 8.9080228805542, 180.41578674316406
638, 1481.102539986372, 1, 13.756763003999367, 639, 518509,                                             518509, 9.644074440002441, 182.1700897216797
639, 1955.4588631093502, 1, 7.919695148942992, 351, 518860,                                             518860, 8.891664505004883, 179.96136474609375
640, 1794.4190593659878, 1, 11.725427160039544, 529, 519389,                                             519389, 9.806716918945312, 180.83700561523438
641, 1387.8281010985374, 1, 15.790371857001446, 723, 520112,                                             520112, 9.362154960632324, 181.09091186523438
642, 1671.3915085792542, 1, 11.129286766983569, 509, 520621,                                             520621, 9.519925117492676, 182.88421630859375
643, 1766.5852072834969, 1, 11.152730657020584, 522, 521143,                                             521143, 8.295915603637695, 181.6479034423828
644, 1609.7334430217743, 1, 12.728133241995238, 581, 521724,                                             521724, 9.323562622070312, 180.16973876953125
645, 1587.2186113893986, 1, 11.35265586990863, 525, 522249,                                             522249, 9.355316162109375, 181.6710662841797
646, 1703.0956720113754, 1, 10.525448058033362, 463, 522712,                                             522712, 9.559074401855469, 182.7653045654297
647, 1518.1037645936012, 1, 10.327827193075791, 462, 523174,                                             523174, 9.951769828796387, 180.51400756835938
648, 1663.2966091036797, 1, 11.726750828907825, 539, 523713,                                             523713, 9.754246711730957, 181.0000762939453
649, 1893.1940060555935, 1, 9.54796796105802, 441, 524154,                                             524154, 9.46621322631836, 181.65548706054688
650, 1834.4336696863174, 1, 11.126453036093153, 509, 524663,                                             524663, 9.456031799316406, 181.3029327392578
651, 1839.060812085867, 1, 10.35648649907671, 475, 525138,                                             525138, 9.775202751159668, 179.273681640625
652, 1662.8394043892622, 1, 12.127710727974772, 553, 525691,                                             525691, 9.986733436584473, 179.2154998779297
653, 1750.2412089705467, 1, 10.951797520974651, 493, 526184,                                             526184, 10.70881462097168, 179.10853576660156
654, 1616.7138320207596, 1, 9.349553811945952, 432, 526616,                                             526616, 8.844078063964844, 181.4743194580078
655, 2073.6398316025734, 1, 8.32090309401974, 347, 526963,                                             526963, 10.414815902709961, 180.73948669433594
656, 1257.4989811778069, 1, 17.945212701917626, 822, 527785,                                             527785, 10.537726402282715, 181.2318878173828
657, 1419.1423798203468, 1, 16.163560803048313, 747, 528532,                                             528532, 8.410552024841309, 180.25286865234375
658, 1568.9078998863697, 1, 14.140898869954981, 616, 529148,                                             529148, 9.256648063659668, 179.3537139892578
659, 1667.5351991206408, 1, 14.755827476968989, 666, 529814,                                             529814, 7.59932804107666, 180.30308532714844
660, 1839.0953873097897, 1, 9.324986706953496, 423, 530237,                                             530237, 7.252757549285889, 179.23956298828125
661, 1887.4912611842155, 1, 7.909860854037106, 349, 530586,                                             530586, 8.600290298461914, 177.5439453125
